"PID","type","value","weight","val_num"
615582,"uspractice","corrupt government",22,8
615582,"uspractice","non-christian values",21,9
615582,"uspractice","free for all",15,10
372666,"uspaper","justice",14,1
372666,"uspaper","independence",20,2
372666,"uspaper","liberty",26,3
372666,"uspaper","freedom",32,4
372666,"uspaper","money",8,5
372666,"uspractice","freedom",15,6
372666,"uspractice","liberty",14,7
372666,"uspractice","justice",26,8
372666,"uspractice","money",31,9
372666,"uspractice","family",14,10
100838,"uspaper","gun rights",7,1
100838,"uspaper","freedom",30,2
100838,"uspaper","democracy",30,3
100838,"uspaper","rights",17,4
100838,"uspaper","justice",16,5
100838,"uspractice","freedom",35,6
100838,"uspractice","safety",39,7
100838,"uspractice","opportunity",10,8
100838,"uspractice","justice",12,9
100838,"uspractice","peace",4,10
793930,"uspaper","freedom of religion",12,1
793930,"uspaper","freedom of speech",20,2
793930,"uspaper","freedom of choice",26,3
793930,"uspaper","safety provided by government",22,4
793930,"uspaper","equal rights and opportunities",20,5
793930,"uspractice","capitalism",26,6
793930,"uspractice","autonomy",23,7
793930,"uspractice","world domination",14,8
793930,"uspractice","preserve itself",14,9
793930,"uspractice","be the best",23,10
957180,"uspaper","territory",22,1
957180,"uspaper","popultion",20,2
957180,"uspaper","authority",19,3
957180,"uspaper","recognition",19,4
957180,"uspaper","unity",20,5
957180,"uspractice","liberty",16,6
957180,"uspractice","diversity",20,7
957180,"uspractice","individulism",21,8
957180,"uspractice","euality",22,9
957180,"uspractice","self government",21,10
849670,"uspaper","right to vote",21,1
849670,"uspaper","right to protection",25,2
849670,"uspaper","right to assemble",19,3
849670,"uspaper","right to safety",19,4
849670,"uspaper","free from predjudice",16,5
849670,"uspractice","religious freedom",21,6
849670,"uspractice","voting rights",13,7
849670,"uspractice","freedom of expression",16,8
849670,"uspractice","freedom from predjuice",26,9
849670,"uspractice","safety",24,10
733156,"uspaper","individualism",19,1
733156,"uspaper","independence",20,2
733156,"uspaper","freedom of speech",30,3
733156,"uspaper","liberty",18,4
733156,"uspaper","equality",13,5
733156,"uspractice","rule of law",35,6
733156,"uspractice","enterprise",15,7
733156,"uspractice","limited government",30,8
733156,"uspractice","equality",10,9
733156,"uspractice","free enterprise",10,10
121991,"uspaper","freedom",40,1
121991,"uspaper","equality",5,2
121991,"uspaper","democracy",5,3
121991,"uspaper","republic",25,4
121991,"uspaper","pursuit of happiness",25,5
121991,"uspractice","money",60,6
121991,"uspractice","profit",10,7
121991,"uspractice","power",10,8
121991,"uspractice","military defence",10,9
121991,"uspractice","corporations",10,10
922055,"uspaper","freedom of speech",20,1
922055,"uspaper","freedom of religion",20,2
922055,"uspaper","the right to pursue happiness",20,3
922055,"uspaper","god given rights",20,4
922055,"uspaper","the right to own arms",20,5
922055,"uspractice","freedom of speech",20,6
922055,"uspractice","freedom of religion",20,7
922055,"uspractice","freedom to bear arms",20,8
922055,"uspractice","god given rights",20,9
922055,"uspractice","pursuit of happiness",20,10
508004,"uspaper","freedom",100,1
508004,"uspaper","free speach",0,2
508004,"uspaper","freedom of religion",0,3
508004,"uspaper","limited powers of government",0,4
508004,"uspaper","free travel",0,5
508004,"uspractice","government structure",0,6
508004,"uspractice","individual rights",0,7
508004,"uspractice","freedom to vote",100,8
508004,"uspractice","freedom to travel",0,9
508004,"uspractice","free speach",0,10
648805,"uspaper","independence",20,1
648805,"uspaper","life",20,2
648805,"uspaper","liberty",20,3
648805,"uspaper","freedom",30,4
648805,"uspaper","justice",10,5
648805,"uspractice","fairness",10,6
648805,"uspractice","justice",10,7
648805,"uspractice","equality",10,8
648805,"uspractice","humanity",35,9
648805,"uspractice","family",35,10
413668,"uspaper","freedom",20,1
413668,"uspaper","religious freedom",20,2
413668,"uspaper","right to vote",20,3
413668,"uspaper","right to bear arms",20,4
413668,"uspaper","right to trial by peers",20,5
413668,"uspractice","individual freedoms",20,6
413668,"uspractice","religious freedom",20,7
413668,"uspractice","right to bear arms",20,8
413668,"uspractice","right to vote",20,9
413668,"uspractice","trial by peers",20,10
606728,"uspaper","freedom",20,1
606728,"uspaper","democracy",40,2
606728,"uspaper","liberty and equality",15,3
606728,"uspaper","individualism",10,4
606728,"uspaper","independence",15,5
606728,"uspractice","big government",20,6
606728,"uspractice","bigotry",20,7
606728,"uspractice","discrimination",20,8
606728,"uspractice","war mongering",20,9
606728,"uspractice","zenophobia",20,10
465651,"uspaper","freedom",23,1
465651,"uspaper","progress",17,2
465651,"uspaper","opportunity",22,3
465651,"uspaper","strength",28,4
465651,"uspaper","caring",10,5
465651,"uspractice","strength",23,6
465651,"uspractice","self-interest",39,7
465651,"uspractice","nostalgia",6,8
465651,"uspractice","freedom",21,9
465651,"uspractice","perception as caring",11,10
737753,"uspaper","freedom",42,1
737753,"uspaper","individuality",30,2
737753,"uspaper","industriousness",11,3
737753,"uspaper","self governance",10,4
737753,"uspaper","equality",7,5
737753,"uspractice","democracy",37,6
737753,"uspractice","capitalism",9,7
737753,"uspractice","upward mobility",12,8
737753,"uspractice","economic prosperity",27,9
737753,"uspractice","religious freedom",15,10
529086,"uspaper","freedom of speech",20,1
529086,"uspaper","freedom of religion",20,2
529086,"uspaper","freedom to assemble",20,3
529086,"uspaper","bear arms",20,4
529086,"uspaper","freedom of press",20,5
529086,"uspractice","freedom",20,6
529086,"uspractice","equality",20,7
529086,"uspractice","justice",20,8
529086,"uspractice","prosperity",20,9
529086,"uspractice","independence",20,10
563895,"uspaper","freedom",15,1
563895,"uspaper","opportunity",20,2
563895,"uspaper","democracy",30,3
563895,"uspaper","self-determination",15,4
563895,"uspaper","equality",20,5
563895,"uspractice","democracy",40,6
563895,"uspractice","freedom",20,7
563895,"uspractice","partisanship",10,8
563895,"uspractice","power",20,9
563895,"uspractice","materialism",10,10
764589,"uspaper","life",30,1
764589,"uspaper","liberty",20,2
764589,"uspaper","pursuit of happiness",20,3
764589,"uspaper","freedom of speech",15,4
764589,"uspaper","ability to practice religion",15,5
764589,"uspractice","freedom",35,6
764589,"uspractice","individuality",5,7
764589,"uspractice","capitalism",20,8
764589,"uspractice","consumerism",15,9
764589,"uspractice","law & order",25,10
655806,"uspaper","life",20,1
655806,"uspaper","security",22,2
655806,"uspaper","liberty",19,3
655806,"uspaper","pursuit of happiness",21,4
655806,"uspaper","freedom",18,5
655806,"uspractice","freedom",20,6
655806,"uspractice","liberty",20,7
655806,"uspractice","happiness",20,8
655806,"uspractice","democracy",20,9
655806,"uspractice","equality",20,10
239343,"uspaper","liberty",30,1
239343,"uspaper","justice",20,2
239343,"uspaper","free choice",20,3
239343,"uspaper","pursuit of happiness",20,4
239343,"uspaper","protection",10,5
239343,"uspractice","money",25,6
239343,"uspractice","power",30,7
239343,"uspractice","getting their way",10,8
239343,"uspractice","control",28,9
239343,"uspractice","justice",7,10
882335,"uspaper","justice",20,1
882335,"uspaper","liberty",32,2
882335,"uspaper","opportunity",28,3
882335,"uspaper","prosperity",10,4
882335,"uspaper","hard work",10,5
882335,"uspractice","""equality""",20,6
882335,"uspractice","black people",40,7
882335,"uspractice","jewish people",20,8
882335,"uspractice","homosexuality",5,9
882335,"uspractice","taxes",15,10
187660,"uspaper","freedom of speech",21,1
187660,"uspaper","self determination",19,2
187660,"uspaper","freedom to worship",22,3
187660,"uspaper","property ownership",20,4
187660,"uspaper","self reliance",18,5
187660,"uspractice","freedom of speech",16,6
187660,"uspractice","wealth",21,7
187660,"uspractice","ownership",18,8
187660,"uspractice","entitlement",30,9
187660,"uspractice","freedom of expression",15,10
239978,"uspaper","freedom",40,1
239978,"uspaper","equality",15,2
239978,"uspaper","rights to assemble",10,3
239978,"uspaper","smaller government",10,4
239978,"uspaper","representation",25,5
239978,"uspractice","world freedom",60,6
239978,"uspractice","weapons rights",5,7
239978,"uspractice","equality",10,8
239978,"uspractice","expansive govenrment",5,9
239978,"uspractice","overspending",20,10
267422,"uspaper","freedom",20,1
267422,"uspaper","right to property",20,2
267422,"uspaper","pursuit of happiness",20,3
267422,"uspaper","right to defend yourself",20,4
267422,"uspaper","justice",20,5
267422,"uspractice","freedom",25,6
267422,"uspractice","family",20,7
267422,"uspractice","pursuit of happiness",17,8
267422,"uspractice","right to privacy",20,9
267422,"uspractice","individualism",18,10
371475,"uspaper","freedom",30,1
371475,"uspaper","prosperity",20,2
371475,"uspaper","justice",21,3
371475,"uspaper","safety",9,4
371475,"uspaper","order",20,5
371475,"uspractice","wealth",25,6
371475,"uspractice","power",25,7
371475,"uspractice","independence",14,8
371475,"uspractice","freedom",11,9
371475,"uspractice","individualism",25,10
375714,"uspaper","freedom",62,1
375714,"uspaper","opportunity",18,2
375714,"uspaper","unity",7,3
375714,"uspaper","safety",4,4
375714,"uspaper","unity",9,5
375714,"uspractice","power",38,6
375714,"uspractice","greed",24,7
375714,"uspractice","freedom",13,8
375714,"uspractice","control",19,9
375714,"uspractice","unity",6,10
139029,"uspaper","independence",50,1
139029,"uspaper","freedom",20,2
139029,"uspaper","unity",20,3
139029,"uspaper","patriotism",5,4
139029,"uspaper","wealth",5,5
139029,"uspractice","independence",35,6
139029,"uspractice","freedom",15,7
139029,"uspractice","liberty",5,8
139029,"uspractice","self worth",10,9
139029,"uspractice","greed",35,10
814218,"uspaper","freedom",20,1
814218,"uspaper","love to another",20,2
814218,"uspaper","god",20,3
814218,"uspaper","equalness",20,4
814218,"uspaper","freedom to bare arms",20,5
814218,"uspractice","freedom of speech",20,6
814218,"uspractice","understanding",20,7
814218,"uspractice","equal",20,8
814218,"uspractice","innocent until proven",20,9
814218,"uspractice","love",20,10
210199,"uspaper","freedom of speech",20,1
210199,"uspaper","somewhere safe for everyone to come if they need refuge",20,2
210199,"uspaper","right to bear arms",20,3
210199,"uspaper","right to our own opinions",20,4
210199,"uspaper","one nation under god",20,5
210199,"uspractice","freedom",20,6
210199,"uspractice","a safe place to call home",20,7
210199,"uspractice","welcoming for anyone who needs refuge",20,8
210199,"uspractice","right to bear arms",20,9
210199,"uspractice","freedom of choice",20,10
478083,"uspaper","freedom",9,1
478083,"uspaper","individual rights",25,2
478083,"uspaper","states rights",25,3
478083,"uspaper","equal opportunity",26,4
478083,"uspaper","democratic processes",15,5
478083,"uspractice","defender of freedom",15,6
478083,"uspractice","individual rights",40,7
478083,"uspractice","generosity",10,8
478083,"uspractice","opportunity",25,9
478083,"uspractice","inclusiveness and diversity",10,10
938309,"uspaper","freedom",49,1
938309,"uspaper","liberty",24,2
938309,"uspaper","equality",11,3
938309,"uspaper","democracy",13,4
938309,"uspaper","unity",3,5
938309,"uspractice","democracy",48,6
938309,"uspractice","freedom",6,7
938309,"uspractice","unity",10,8
938309,"uspractice","liberty",10,9
938309,"uspractice","materialism",26,10
268793,"uspaper","liberty",29,1
268793,"uspaper","religious freedom",29,2
268793,"uspaper","pursuit of hapiness",10,3
268793,"uspaper","no unwarranted persecution",19,4
268793,"uspaper","checks and balances",13,5
268793,"uspractice","honesty and truth",19,6
268793,"uspractice","justice for all",30,7
268793,"uspractice","equality for all",19,8
268793,"uspractice","empathy",10,9
268793,"uspractice","merit-based rewards",22,10
639420,"uspaper","freedom",30,1
639420,"uspaper","independence",20,2
639420,"uspaper","democracy",10,3
639420,"uspaper","capitalism",30,4
639420,"uspaper","being an ally",10,5
639420,"uspractice","capitalism",20,6
639420,"uspractice","excess",22,7
639420,"uspractice","ally",11,8
639420,"uspractice","democracy",23,9
639420,"uspractice","freedom",24,10
749797,"uspaper","liberty",35,1
749797,"uspaper","separation of powers",32,2
749797,"uspaper","sovereignty",3,3
749797,"uspaper","limited government",10,4
749797,"uspaper","democracy",20,5
749797,"uspractice","equality",16,6
749797,"uspractice","freedom",33,7
749797,"uspractice","right to bear arms",32,8
749797,"uspractice","protection of life",14,9
749797,"uspractice","happiness",5,10
367692,"uspaper","religious freedom",9,1
367692,"uspaper","equality",9,2
367692,"uspaper","independence",50,3
367692,"uspaper","prosperity",16,4
367692,"uspaper","pursuit of happiness",16,5
367692,"uspractice","christianity",18,6
367692,"uspractice","guns",25,7
367692,"uspractice","capitalism",33,8
367692,"uspractice","prosperity",14,9
367692,"uspractice","freedom",10,10
539209,"uspaper","equality",20,1
539209,"uspaper","freedom",20,2
539209,"uspaper","sovereignty",20,3
539209,"uspaper","federalism",20,4
539209,"uspaper","republicism",20,5
539209,"uspractice","freedom",20,6
539209,"uspractice","diversity",20,7
539209,"uspractice","unity",20,8
539209,"uspractice","hardworking",20,9
539209,"uspractice","equality",20,10
762854,"uspaper","freedom",12,1
762854,"uspaper","ability to achieve",26,2
762854,"uspaper","independence",17,3
762854,"uspaper","individualism",34,4
762854,"uspaper","pride",11,5
762854,"uspractice","capitalism",29,6
762854,"uspractice","christian nationalism",5,7
762854,"uspractice","individualism",18,8
762854,"uspractice","party values",13,9
762854,"uspractice","belief they're best",35,10
207462,"uspaper","freedom of speech",20,1
207462,"uspaper","fairness",20,2
207462,"uspaper","patriotic",20,3
207462,"uspaper","democratic",20,4
207462,"uspaper","family unit",20,5
207462,"uspractice","freedom",28,6
207462,"uspractice","individualistic",9,7
207462,"uspractice","conservative",19,8
207462,"uspractice","patriotic",21,9
207462,"uspractice","fair",23,10
143056,"uspaper","respect",21,1
143056,"uspaper","loyalty",19,2
