CaseId,WEIGHT,RND_00,RND_01,Q1A,Q1B,Q1C,Q1D,Q1E,Q2,Q2_TEXT,CONDITION1,CONDITION2,CONDITION3,ORDERA,ORDERB,ORDERC,ORDERD,ORDERE,Q3A,Q3B,Q3C,Q3D,Q4,Q5,Q6,Q7,NOV5,NOV7,NOV7_OE,PartyID7,PartyID5,IDEO,RELIG,RELIG_OE,ATTEND,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
9612,0.53672622,0,0,freedom of religion,equal opportunity,freedom of expression,protections from government,"citizens' rights, responsibilities",2,equal opportunity,"Americans can follow their own dreams. They can start a business, pursue an education or training, raise a family. The government is limited from controlling people's lives and personal goals.",,,4,2,1,5,3,2,3,5,3,5,3,2,2,4,2,,7,5,5,1,,8,11/27/2024 20:40,11/27/2024 20:55,8,2,1,Desktop,1,59,3,5,4,5,1,1,17,4,9,CA,4,9,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
9614,0.80154197,0,1,Free speech,Free press,Free assembly,Civil rights,Freedom of land,4,Civil rights,"It isn’t being honored. But we have handicapped parking, ADA accommodations and more for disabled folks, but people of color and and other identities are now being hit.",,,2,3,4,5,1,7,7,2,2,1,1,1,7,4,1,,4,3,1,10,,2,11/19/2024 18:55,11/19/2024 19:00,6,2,1,Smartphone,2,42,2,3,1,5,5,1,13,3,7,CO,4,8,1,1,2,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9615,1.25427521,0,1,Freedom,Honor,Creativity,Wealth,Pride,1,Freedom,"We have freedom of speech, freedom of expression, and freedom to congregate and freedom to protest.",,,5,1,2,4,3,4,5,5,5,5,4,5,5,4,2,,7,5,3,10,,1,11/20/2024 16:44,11/20/2024 16:47,3,2,1,Smartphone,1,26,1,2,4,3,5,4,13,3,7,GA,3,5,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
9618,0.39315710,2,1,Freedom,Liberty,Equality,Prosperity,Opportunity,1,Freedom,,,"I can walk the streets without being asked to ""show my papers"". I can travel at will. I can grow my own food. I make my own choices.",3,2,4,5,1,6,7,7,1,5,2,1,7,4,2,,5,4,5,12,,2,11/19/2024 18:10,11/19/2024 18:27,17,2,1,Smartphone,1,61,4,5,1,3,1,1,17,4,9,MO,2,4,1,1,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9619,0.70235733,0,1,Nation under GOD,Freedom,Equal Opportunity,Capitalism,Many career paths,1,Nation under GOD,"The U.S. has always ensured freedom of religion. No matter what denomination we are, we can worship God in our own ways.  Families can raise their children to honor God in their own way without fear of retribution from the government.",,,1,4,2,3,5,4,5,5,3,5,4,4,4,4,2,,7,5,4,12,,7,11/22/2024 17:43,11/22/2024 18:05,23,2,1,Desktop,1,55,3,5,4,2,1,1,12,3,7,CA,4,9,1,1,1,2,3,3,#NULL!,#NULL!,#NULL!,#NULL!,3
9628,0.73631052,1,1,Freedom,PEACE,Intergerity,Protection,Honor,4,Protection,,Border is out of control. Too close to the foreign countries. Not proving for the people in the US 1st.,,3,1,2,4,5,7,7,7,3,5,4,5,7,4,2,,7,5,1,1,,5,11/19/2024 18:49,11/19/2024 18:56,8,2,1,Smartphone,1,65,4,6,4,2,1,1,11,3,6,OH,2,3,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9629,0.49331727,2,1,Equality,Keep us safe,To abide by the rules,Help all countries,To be proud,1,Equality,,,Equality is not discriminating against any color having about the same pay for all of us. For all of us to get along equally no matter what color your skin is what your chosen orientation is.,5,2,1,4,3,6,5,4,5,5,4,6,5,4,1,,3,2,3,12,,2,11/19/2024 16:33,11/20/2024 9:56,12,2,1,Smartphone,2,89,4,7,1,3,3,5,5,1,3,NV,4,8,1,1,1,2,4,2,0,0,0,0,2
9631,0.38581663,0,0,Freedom,Family,Peace,Unity,Bravery,1,Freedom,Freedom is a right for all Americans. This includes freedom of speech and to live your life within moral constructs.,,,3,2,4,5,1,5,5,5,5,5,4,4,5,4,2,,5,4,3,2,,3,11/21/2024 18:07,11/21/2024 18:15,8,2,1,Smartphone,1,47,3,4,1,3,1,1,12,3,7,RI,1,1,1,1,1,1,4,6,#NULL!,#NULL!,2,3,2
9634,0.69816552,0,1,Freedom of speach,"Freedom of r,eligon",Jot be armed,To suceede,To live. Anywhere,2,"Freedom of r,eligon",To keep out of running churches mand synagogues.allowing people the freedom to worship as they s.e there duty to God.,,,2,1,3,5,4,5,5,5,3,1,4,2,5,4,2,,7,5,5,1,,8,11/24/2024 19:29,11/24/2024 19:42,14,2,1,Tablet,1,85,4,7,1,3,1,5,13,3,7,TX,3,7,1,1,1,1,3,2,0,0,0,0,2
9638,2.09658418,2,1,Freedom,Money,Jobs,Immigration,President,1,Freedom,,,Freedom is. The will of people to speak freely say what they mean act on what they mean and go for it,3,2,1,5,4,2,1,2,4,5,3,6,5,2,#NULL!,,5,4,3,2,,5,11/22/2024 7:35,11/22/2024 7:36,4,2,1,Smartphone,2,36,2,3,4,2,5,6,2,1,1,NY,1,2,1,0,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9640,1.13000963,1,1,People rights,Protection of rights,Freedom of speech,Gun rights,Capitalism,2,Protection of rights,,There are some laws that make certain individuals lose their rights or not honor them. People who are incarcerated can't vote.,,4,1,5,3,2,5,4,4,4,4,4,6,4,1,#NULL!,,4,3,3,10,,1,12/1/2024 10:40,12/1/2024 12:52,12,2,1,Smartphone,1,23,1,1,4,2,5,7,4,1,2,CA,4,9,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9643,1.21755766,1,0,equality of all,religious freedom,pursuit of happiness,liberty,freedom of speech,1,equality of all,,"We are still beset by bigotry, racism, and misogyny in our country.  We are not all equal, though many of us try to ascribe to that value.",,3,2,5,4,1,5,2,4,5,3,5,6,2,4,1,,1,1,1,10,,3,11/19/2024 20:34,11/19/2024 20:40,7,2,1,Desktop,2,70,4,6,1,4,1,5,13,3,7,TX,3,7,1,1,1,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,2
9645,0.31596984,0,0,rule of law,truth,armed forces,freedom,unity,1,rule of law,"Utilizing a court system. Voting integrity and accountability. Civic education, general independence.",,,4,2,5,3,1,7,6,2,4,3,3,2,6,4,1,,3,2,3,1,,4,11/20/2024 17:59,11/20/2024 18:08,9,2,1,Desktop,1,59,3,5,1,4,4,6,11,3,6,WA,4,9,1,1,1,1,3,2,0,0,0,0,2
9647,0.57102696,1,1,Liberty,Democracy,Freedom of religion,Right of arms,Transparency of govt,2,Democracy,,Our current president and military are ineffective and more concerned with giving voice to and enacting accommodations for and of minority interests instead of protecting our way of life through honor and strength and a high set of moral values.,,3,5,4,2,1,3,6,6,3,5,2,4,3,4,2,,7,5,5,11,,1,11/19/2024 19:50,11/19/2024 19:58,8,2,1,Smartphone,2,47,3,4,1,4,3,1,10,2,6,WA,4,9,1,1,2,1,4,2,#NULL!,#NULL!,1,#NULL!,1
9648,2.92890593,0,0,freedom of speech,equality under law,religious freedom,property ownership,equality of states,2,equality under law,Step by step a case moves from local courts through the various courts until it reaches the Supreme court which is the ultimate judge to preserve the rights per the Constitution.,,,3,2,1,4,5,5,6,6,2,5,4,2,6,4,2,,6,5,5,1,,8,11/21/2024 11:46,11/21/2024 11:56,10,2,1,Desktop,1,83,4,7,1,4,1,5,14,4,8,NJ,1,2,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9651,0.35632155,2,0,Honor and integrity,Honesty and truth,Doing what's best for the people,Safety,Economy,3,Doing what's best for the people,,,Providing equal opportunity for people of all backgrounds. Protecting and keeping people safe from danger.,1,3,5,4,2,5,5,7,4,2,4,4,4,4,1,,1,1,2,10,,1,11/22/2024 15:20,11/22/2024 15:25,5,2,1,Desktop,1,28,1,2,4,2,5,1,9,2,5,AZ,4,8,1,1,2,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9657,0.66441782,2,0,Liberty,Equality,Democracy,Checks and balances,Popular sovereignty,3,Democracy,,,"Democracy is the value that power comes from the people, by the people and for the people . It’s a way government cannot have totalitarian or communist ideals because people have choice .",5,1,3,4,2,5,5,5,5,2,3,4,5,4,1,,1,1,1,12,,2,11/23/2024 12:00,11/23/2024 12:05,5,2,1,Smartphone,2,29,1,2,1,4,5,1,10,2,6,MI,2,3,1,0,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9658,0.18192031,2,0,Freedom from oligarchy,The right of a free speech,The right to vote in a popular election,The right of personal religious beliefs,To have a property,1,Freedom from oligarchy,,,"Freedom of oligarchy means to have a democratic elected government, for the people and by the people. Not to pay obedience to a king or an undemocratic regime.",3,2,5,1,4,5,3,3,5,5,6,6,5,1,#NULL!,,2,1,4,2,,1,11/22/2024 8:00,11/22/2024 8:09,9,2,1,Smartphone,1,64,4,5,4,3,2,1,8,2,4,CA,4,9,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9661,0.47369609,1,1,Family,My country the USA,My religion,Happiness,Second amendment,4,Happiness,,"Inflation, crime, the lack of truth in politics and the negative values and ideals being taught by many colleges and universities is preventing the pursuit of happiness by Americans.",,3,1,4,5,2,1,4,5,4,5,3,5,3,4,2,,6,5,3,12,,3,11/20/2024 6:54,11/20/2024 7:11,17,2,1,Desktop,1,60,4,5,4,4,1,2,17,4,9,CO,4,8,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9666,0.46035457,2,1,Religious freedom,Freedom from tyranical rule,To live in a democracy,Equality for all men,Opportunity for every man,3,To live in a democracy,,,To live in a country where the will of the people has the power to make decisions about governance.  No single person or entity should be allowed to govern without a consensus of the population.,5,2,3,4,1,6,7,7,3,4,1,2,1,4,1,,2,1,3,1,,7,11/22/2024 21:36,11/22/2024 21:52,16,2,1,Desktop,2,72,4,6,1,3,2,5,9,2,5,IL,2,3,1,1,1,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9673,0.72636915,1,0,Job stability,Healthy family dynamics,Land of the free,Freedom of speech,Equal opportunity,1,Job stability,,The US is not living up to its promise by not providing the appropriate living wage to maintain a comfortable life,,4,5,2,3,1,6,5,6,3,1,3,4,6,1,#NULL!,,4,3,3,12,,3,11/21/2024 18:05,11/21/2024 18:15,10,2,1,Smartphone,2,37,2,3,2,4,1,2,11,3,6,CA,4,9,1,1,1,1,4,5,#NULL!,#NULL!,1,1,3
9676,2.95626447,0,0,freedom,liberty,equality,encouragement,civik,1,freedom,"every person has the freedom of speech.
the freedom of political fair prosses1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",,,1,2,3,5,4,4,2,3,4,5,4,3,5,4,1,,2,1,3,2,,4,11/19/2024 19:24,11/22/2024 17:30,17,2,1,Desktop,1,62,4,5,1,2,1,1,11,3,6,RI,1,1,1,1,2,3,3,3,0,0,0,1,2
9688,0.85531639,2,0,Integrity,Democracy,Freedom,Power,Justice,1,Integrity,,,"When we say we’re going to do something, we do it. We fulfill our promises. The government says we are free so they fulfill their promise to the people.",5,4,1,2,3,5,6,5,5,5,4,6,5,4,2,,7,5,3,1,,8,11/24/2024 8:27,11/24/2024 8:37,8,2,1,Smartphone,2,34,2,2,1,3,1,1,10,2,6,TN,3,6,1,1,1,1,2,4,#NULL!,#NULL!,#NULL!,#NULL!,2
9689,0.89663946,0,0,Freedom,Opportunity,Fairness,Openness,Equality,1,Freedom,"If you stay out of trouble and don't invite the government into your life in some way, they government will leave you alone for the most part. You can say, think or believe whatever you want so long as it doesn't infringe on others.",,,2,5,4,3,1,6,7,6,3,5,4,6,1,4,2,,6,5,3,11,,1,11/19/2024 20:59,11/19/2024 21:08,7,2,1,Desktop,1,48,3,4,1,4,5,1,9,2,5,MN,2,4,1,1,1,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9697,0.82040407,0,0,Freedom,Equality,Reasonable,Fairness,Not racist,2,Equality,Someone penniless had opportunities to make it big. Not everyone has the same opportunity to get big .,,,5,1,4,3,2,7,4,4,3,3,2,5,7,4,1,,3,2,2,3,,8,11/27/2024 16:41,11/27/2024 16:47,6,2,1,Smartphone,2,27,1,2,4,3,5,1,11,3,6,UT,4,8,1,1,1,1,2,5,#NULL!,#NULL!,#NULL!,#NULL!,5
9712,0.54788850,2,0,Independence,Consumerism,Dominance,Pride,Opportunity,3,Dominance,,,"Dominance is the act of exercising power over others. It is using power, or perceived power, to maintain control.",4,3,5,2,1,7,6,6,2,1,1,2,7,4,1,,1,1,1,11,,1,11/22/2024 19:07,11/22/2024 19:13,6,2,1,Smartphone,2,30,2,2,1,4,1,1,14,4,8,CA,4,9,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9720,0.43670951,1,1,liberty,pursuit of happiness,I don't know,nothing is guaranteed,food,1,liberty,,Systemic economic inequality. There is no good reason for anyone to have a billion dollars. There is no reason that a person should ever need a million dollars.,,1,4,2,3,5,7,7,7,1,1,1,1,7,4,1,,4,3,1,9,,1,11/19/2024 18:20,11/19/2024 18:49,29,2,1,Smartphone,1,59,3,5,5,3,1,1,10,2,6,OH,2,3,1,1,1,1,2,3,#NULL!,#NULL!,#NULL!,#NULL!,3
9722,0.75263200,2,1,Freedom,Prosperity,Safety,I don’t know,I don’t know,1,Freedom,,,Not encountering persecution. Able to go able life making you’re own choices - nothing is forced upon you.,1,5,4,3,2,2,2,2,5,4,4,6,5,4,2,,4,3,3,1,,1,11/20/2024 8:01,11/20/2024 8:04,3,2,1,Smartphone,2,29,1,2,1,4,5,1,11,3,6,OH,2,3,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9726,0.50467316,1,1,Democracy,Freedom,Speech,Rights,Quality of life,2,Freedom,,Freedom is only for a few!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,2,5,1,4,3,6,6,6,1,2,1,1,7,4,1,,2,1,3,11,,2,11/21/2024 6:42,11/21/2024 6:50,8,2,1,Desktop,1,63,4,5,1,4,1,1,18,4,9,IL,2,3,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,1
9734,1.30999941,1,0,Freedom,Autonomy,Liberty,Flexibility,Helpfulness,1,Freedom,,"Government is trying to control what we do, how we feel and think
Also turning everyone against each other",,3,4,2,1,5,6,7,7,2,4,1,1,6,3,#NULL!,,6,5,4,2,,4,11/19/2024 18:53,11/19/2024 19:00,6,2,1,Smartphone,2,55,3,5,1,3,2,1,10,2,6,IN,2,3,1,1,1,1,3,2,0,0,0,0,2
9736,1.23978676,0,1,free will,free speech,equality,right to a fair trial,separation of church & state,5,separation of church & state,The US is NOT living up to this promise.  There is more insertion of fundamentalist viewpoints nowadays then ever. Need to get back to basics and mandate/enforce separation.,,,1,3,4,5,2,6,6,4,5,4,2,4,1,4,1,,4,3,3,9,,1,11/19/2024 18:53,11/19/2024 18:58,6,2,1,Desktop,1,51,3,4,6,5,1,1,18,4,9,CA,4,9,1,1,1,1,4,4,#NULL!,#NULL!,1,1,2
9737,0.81819091,2,0,Freedom of Religion,Equality,Freedom of Speech,Democracy,Separation of Powers,2,Equality,,,"All people have the same opportunities, representation, and validity. No one person is more important than another.",5,3,2,4,1,4,2,3,5,4,4,6,5,4,3,Chase Oliver,5,4,3,1,,8,11/23/2024 5:34,11/23/2024 5:40,6,2,1,Smartphone,1,39,2,3,1,5,1,1,12,3,7,FL,3,5,1,1,2,2,4,5,#NULL!,#NULL!,1,2,2
9740,1.35073751,1,0,Freedom of speech,Freedom of religion,The right to bear arms,Protection of the vulnerable,SMALL GOVERNMENT,3,The right to bear arms,,There are enough restrictions on every day law abiding citizens and there shouldn’t be any more put on them. Criminals do not obey the laws so guns laws are essentially pointless.,,2,3,4,5,1,5,5,6,2,5,1,1,5,4,2,,5,4,3,10,,4,11/20/2024 9:18,11/20/2024 9:21,4,2,1,Smartphone,1,19,1,1,1,1,5,1,9,2,5,LA,3,7,0,1,2,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
9742,0.20962487,1,1,honesty,morals,integrity,authenticity,kindness,1,honesty,,"We have a convicted felon as a president. A person who has shown over and over again his true colors, racist, rapist and yet people elected the felon based on his lies.",,5,1,2,3,4,7,7,7,1,2,2,2,5,4,1,,2,1,3,1,,3,11/25/2024 14:51,11/25/2024 14:57,7,2,1,Desktop,1,59,3,5,1,3,5,1,11,3,6,MI,2,3,1,1,1,1,4,2,0,0,0,0,2
9751,0.73061231,0,0,freedom of speech,right to defend yourself,freedom to choose your life,The right to peaceful assembly,right to be secure in your person,2,right to defend yourself,"we constantly have to defend the 2nd amendment. It is always under threat of being nullified.  So in many ways, it is not living up to its promise.",,,3,1,2,5,4,2,6,6,1,4,3,3,6,4,2,,7,5,5,12,,4,11/19/2024 15:15,11/19/2024 15:23,9,2,1,Desktop,2,66,4,6,4,4,1,1,13,3,7,OR,4,9,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,2
9753,1.60563751,0,0,We value equality,Fundamental economic security,We value opportunity,We value work,We value respect,2,Fundamental economic security,We believe in our nation with such rich potential. And can ensure basic economic security for families. We believe that there will be enough jobs to help everyone.,,,4,1,5,3,2,5,4,4,5,4,4,4,5,4,1,,2,1,5,2,,3,11/22/2024 6:28,11/22/2024 6:34,6,2,1,Smartphone,2,26,1,2,2,3,5,1,3,1,2,LA,3,7,1,1,2,1,4,5,1,3,#NULL!,#NULL!,1
9754,1.58178957,1,1,Freedom,God-given rights,Equality,Value of life,Self-determination,2,God-given rights,,"Cancel culture suppresses free speech. Life is not as valued as years ago; there are too many abortions and the elderly, the disabled, are “disposable.”",,3,2,4,5,1,5,6,5,2,5,3,6,6,4,2,,5,4,4,12,,6,11/19/2024 23:43,11/19/2024 23:57,14,2,1,Smartphone,2,70,4,6,5,5,5,2,13,3,7,NJ,1,2,1,1,1,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9771,0.41012233,2,1,Free speech,Freedom of choice,Money,Family,Choice,1,Free speech,,,Being able to speak whatever you want. Rather than be online or on tv. Being able to no be censored.,4,2,5,1,3,1,1,1,1,1,1,1,7,1,#NULL!,,6,5,3,12,,3,11/19/2024 15:28,11/19/2024 15:31,4,2,1,Smartphone,2,42,2,3,4,3,5,1,11,3,6,CA,4,9,1,1,2,2,4,4,#NULL!,1,1,#NULL!,2
9782,1.62489769,2,0,Equal Rights,Liberty,Freedom,Compassion,Fairness,1,Equal Rights,,,The right of every individual to live their life as they see fit as long as it doesn't hurt others.  To be given the same opportunity as everyone else.,4,2,5,1,3,6,7,3,4,3,3,2,3,4,1,,3,2,3,9,,1,11/19/2024 18:54,11/19/2024 19:00,7,2,1,Desktop,1,66,4,6,1,3,1,4,13,3,7,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
9783,1.53821160,2,0,liberty,equality,opportunity,democracy,religious freedom,5,religious freedom,,,"being able to worship God without being persecuted in a free country,  Free to pray in schools without  being afraid of any violence.",1,3,4,2,5,3,5,6,2,5,2,3,7,4,2,,6,5,5,12,,8,11/20/2024 17:54,11/20/2024 18:12,18,2,1,Desktop,1,77,4,7,1,3,1,5,8,2,4,SC,3,5,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9784,1.74258474,0,0,Liberation,Free choice,Competition,Individuality,Superpower,1,Liberation,"It isn’t, but it was the foundation of America’s formation.I wonder what really is the organization from which the founders want liberation. I am not convinced it was just what we have been told.",,,2,3,5,1,4,5,5,5,2,2,4,2,6,4,3,It is none of your business.,4,3,5,2,,8,11/20/2024 9:30,11/20/2024 9:39,9,2,1,Smartphone,2,52,3,4,1,4,1,7,8,2,4,IN,2,3,0,1,1,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
9787,1.64461242,0,0,Democracy,Freedom,Diversity,Equality,Resilience,1,Democracy,"Through its commitment to free, regular and fair elections. Ongoing debates and reforms around voting rights",,,1,3,4,5,2,4,4,4,4,3,4,4,4,1,#NULL!,,2,1,2,9,,1,11/22/2024 14:46,11/26/2024 10:39,4,2,1,Desktop,2,33,2,2,6,4,5,1,12,3,7,NY,1,2,1,1,2,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
9799,0.49432061,2,0,Equality,Freedom,Democracy,Liberty,Justice for all,2,Freedom,,,"We have choices. We are not forced to think like everyone else. We can choose religion, our government affiliation, and who we love.",4,5,1,2,3,2,2,4,4,3,5,6,5,4,2,,6,5,3,1,,1,11/23/2024 8:26,11/23/2024 8:39,13,2,1,Smartphone,2,42,2,3,1,4,1,7,16,4,9,WI,2,3,0,1,1,1,4,5,#NULL!,#NULL!,2,1,2
9804,1.33238563,0,1,Life,Liberty,Pursuit of happiness,Freedoms,Equality,1,Life,"A citizen’s life is considered sacrosanct, until proven guilty by law. There have been some setbacks, but for the most part the U.S. does not kill its own citizens.",,,3,4,5,2,1,6,7,6,1,3,2,2,3,3,#NULL!,,6,5,3,1,,1,11/20/2024 14:35,11/20/2024 14:42,8,2,1,Smartphone,1,55,3,5,1,4,1,1,9,2,5,WA,4,9,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9807,0.31349548,1,1,Race,Love,Equality,Peace,Strength,2,Love,,"It is, but racism still persists. People cannot accept differences.

When is comes to political campaign, it is all about hate now",,3,1,4,5,2,3,3,3,2,3,5,4,5,1,#NULL!,,7,5,5,1,,3,11/21/2024 0:39,11/21/2024 0:41,3,2,1,Smartphone,1,32,2,2,6,5,5,1,13,3,7,CA,4,9,1,1,2,2,2,4,#NULL!,#NULL!,#NULL!,#NULL!,4
9811,0.47429010,2,0,Equality,Morals,Kindness,Patience,Communication,1,Equality,,,"The ability to be treated the same as everyone else, regardless of background. The ability to pursue your dreams without prejudice.",5,4,1,2,3,7,6,7,1,2,2,2,5,1,#NULL!,,7,5,3,9,,1,11/19/2024 23:43,11/19/2024 23:47,4,2,1,Smartphone,1,22,1,1,2,2,5,6,11,3,6,FL,3,5,1,1,2,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
9815,0.86159898,2,1,Democracy,Individual freedom,Equality,National Security,Life Liberty Happiness,1,Democracy,,,A government of The People who elect officials by a majority vote to administer the Government. Equality of citizens to pursue Life Libertyand the pursuit of Happiness. with freedom from oppression by Corporate interests.,2,5,4,1,3,5,3,3,4,4,5,1,5,4,1,,1,1,3,11,,3,11/27/2024 8:46,11/27/2024 9:00,8,2,1,Desktop,2,68,4,6,1,3,3,2,8,2,4,CA,4,9,1,1,2,2,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
9818,0.32554918,2,0,Trustworthy,Just,Caring,Honest,Fair,3,Caring,,,"Just by eliminating Hate, division by fear and, violence, the American society, and life style would immensely improve.",2,4,1,5,3,7,4,5,2,1,1,1,7,4,1,,1,1,3,9,,1,11/22/2024 22:12,11/22/2024 22:24,14,2,1,Smartphone,1,61,4,5,4,3,1,6,13,3,7,WA,4,9,1,1,1,1,4,5,#NULL!,#NULL!,#NULL!,#NULL!,4
9825,2.65193257,2,1,freedom of speech,pursuit of happiness,equal rights,education,freedom of religion,3,equal rights,,,"Equal rights represent the idea that everyone person is born equal, and should be given equal opportunities. It means that every person no matter race, gender, class, religion, or other features remains equal under the law.",2,4,3,5,1,6,6,6,3,3,3,3,5,4,1,,2,1,2,11,,8,11/19/2024 21:10,11/19/2024 21:16,6,2,1,Desktop,2,18,1,1,1,1,5,1,10,2,6,PA,1,2,1,1,1,2,4,6,#NULL!,#NULL!,1,1,4
9826,0.67841244,2,1,Equal,Individual,Free,Pride,Honor,5,Honor,,,"Honor is behaving in a way that is respectable to your society and the betterment of those around you. Being able to look back and be proud you did ""the right thing"".",5,2,3,1,4,5,6,4,3,4,2,5,5,4,2,,4,3,3,12,,2,11/20/2024 5:26,11/20/2024 5:34,8,2,1,Desktop,1,28,1,2,1,3,5,7,9,2,5,OR,4,9,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
